system:index,NDSI_Snow_Cover,google:max_source_file_timestamp,system:asset_size,system:band_names,system:bands,system:id,system:time_end,system:time_start,system:version,.geo
2020_04_12,16.149287228938036,1.586890034E12,1480078033,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_04_12,1586736000000,1586649600000,1638927723630488,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_04_13,25.044432010652592,1.586975551E12,1475003302,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_04_13,1586822400000,1586736000000,1638916199185815,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_04_14,27.637990585607564,1.587047984E12,1482603621,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_04_14,1586908800000,1586822400000,1638928408573597,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_04_15,85.34211267605632,1.587148552E12,1472208462,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_04_15,1586995200000,1586908800000,1638916369552172,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_04_16,28.636173955265242,1.587221612E12,1440413566,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_04_16,1587081600000,1586995200000,1638918714711449,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_04_17,17.67125652858512,1.587307165E12,1439481360,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_04_17,1587168000000,1587081600000,1638918595343227,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_04_18,,1.587393705E12,1438477656,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_04_18,1587254400000,1587168000000,1638924992671894,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_04_19,80.3280410987196,1.587479848E12,1447960856,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_04_19,1587340800000,1587254400000,1638926295650710,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_04_20,22.387459382747583,1.587580279E12,1427208247,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_04_20,1587427200000,1587340800000,1638922021925273,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_04_21,13.369940379010506,1.587660523E12,1428478435,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_04_21,1587513600000,1587427200000,1638927183790429,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_04_22,,1.587753953E12,1408257518,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_04_22,1587600000000,1587513600000,1638925847084304,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_04_23,64.04110155474694,1.58783602E12,1407496180,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_04_23,1587686400000,1587600000000,1638921816205241,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_04_24,,1.587911031E12,1418703096,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_04_24,1587772800000,1587686400000,1638926625763254,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_04_25,8.218467323915032,1.588092412E12,1404501786,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_04_25,1587859200000,1587772800000,1638917617429128,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_04_26,,1.588091813E12,1414793054,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_04_26,1587945600000,1587859200000,1638915360980362,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_04_27,2.8167641325536064,1.58817293E12,1409403169,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_04_27,1588032000000,1587945600000,1638918915994904,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_04_28,,1.58825749E12,1410305617,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_04_28,1588118400000,1588032000000,1638917376922001,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_04_29,,1.588347474E12,1396609409,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_04_29,1588204800000,1588118400000,1638922118774810,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_04_30,,1.588738045E12,1374498254,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_04_30,1588291200000,1588204800000,1638923251195362,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_05_01,20.36763602628072,1.588527004E12,1373177502,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_05_01,1588377600000,1588291200000,1638921270113177,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_05_02,,1.588618223E12,1359857961,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_05_02,1588464000000,1588377600000,1638918770879569,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_05_03,26.10650749063669,1.588696302E12,1376940532,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_05_03,1588550400000,1588464000000,1638922118487849,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_05_04,35.80352798053528,1.588786835E12,1381892014,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_05_04,1588636800000,1588550400000,1638915260305096,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_05_05,12.62313759859772,1.588875269E12,1394192340,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_05_05,1588723200000,1588636800000,1638915213908149,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_05_06,27.659990229604297,1.588962937E12,1371290034,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_05_06,1588809600000,1588723200000,1638924569732972,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_05_07,21.00191060407374,1.589038219E12,1377666755,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_05_07,1588896000000,1588809600000,1638925010187140,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_05_08,16.895804372692954,1.58912583E12,1362029593,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_05_08,1588982400000,1588896000000,1638922564624775,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_05_09,2.865520924361588,1.58920933E12,1381291575,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_05_09,1589068800000,1588982400000,1638917142324535,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_05_10,9.881374398037098,1.589308429E12,1381900107,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_05_10,1589155200000,1589068800000,1638927725355412,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_05_11,72.9057261192558,1.589387763E12,1363732154,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_05_11,1589241600000,1589155200000,1638917409735060,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_05_12,,1.589479194E12,1386815801,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_05_12,1589328000000,1589241600000,1638914977223418,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_05_13,32.406078676541306,1.589554906E12,1376374389,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_05_13,1589414400000,1589328000000,1638928175329366,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_05_14,14.139297959183674,1.589647128E12,1366380691,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_05_14,1589500800000,1589414400000,1638915146285772,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_05_15,80.64763779527557,1.589740957E12,1376244003,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_05_15,1589587200000,1589500800000,1638915300373149,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_05_16,,1.589816406E12,1366646663,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_05_16,1589673600000,1589587200000,1638924440760151,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_05_17,,1.589921304E12,1372527231,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_05_17,1589760000000,1589673600000,1638915607810496,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_05_18,30.09939759036145,1.589996588E12,1346457085,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_05_18,1589846400000,1589760000000,1638926144449203,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_05_19,78.946962666857,1.590070011E12,1379125437,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_05_19,1589932800000,1589846400000,1638918938168259,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_05_20,85.08344050230728,1.590156726E12,1372591003,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_05_20,1590019200000,1589932800000,1638919317271767,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_05_21,47.0,1.590244122E12,1376245578,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_05_21,1590105600000,1590019200000,1638926380878690,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_05_22,,1.590337997E12,1355462405,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_05_22,1590192000000,1590105600000,1638928161533656,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_05_23,71.83482130440832,1.590436086E12,1361859243,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_05_23,1590278400000,1590192000000,1638918771919283,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_05_24,11.451949765902404,1.590526109E12,1358797078,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_05_24,1590364800000,1590278400000,1638928842496423,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_05_25,,1.590592102E12,1337097155,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_05_25,1590451200000,1590364800000,1638919208777646,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_05_26,14.414508627569692,1.590680262E12,1347779873,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_05_26,1590537600000,1590451200000,1638920972360898,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_05_27,8.64967469347316,1.590784654E12,1326727002,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_05_27,1590624000000,1590537600000,1638924652073525,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_05_28,23.329314127310766,1.590863741E12,1332573350,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_05_28,1590710400000,1590624000000,1638921155910951,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_05_29,7.320418982535689,1.59094888E12,1327456258,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_05_29,1590796800000,1590710400000,1638918633526277,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_05_30,,1.591051385E12,1338683348,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_05_30,1590883200000,1590796800000,1638926155113246,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_05_31,48.54407025459233,1.5911116E12,1338119369,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_05_31,1590969600000,1590883200000,1638927541813019,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_06_01,5.955355324569535,1.591209782E12,1331930938,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_06_01,1591056000000,1590969600000,1638917340716598,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_06_02,,1.591288155E12,1348366129,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_06_02,1591142400000,1591056000000,1638921724625636,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_06_03,4.400449560886182,1.591375617E12,1341204145,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_06_03,1591228800000,1591142400000,1638924929014289,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_06_04,53.48734894259819,1.591718746E12,1360465095,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_06_04,1591315200000,1591228800000,1638926226505185,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_06_05,,1.591718211E12,1334820237,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_06_05,1591401600000,1591315200000,1638916824590251,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_06_06,7.193607365568579,1.591718065E12,1348699680,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_06_06,1591488000000,1591401600000,1638927650420147,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_06_07,,1.591717565E12,1340733675,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_06_07,1591574400000,1591488000000,1638922068442330,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_06_08,,1.591819092E12,1343042202,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_06_08,1591660800000,1591574400000,1638926647774835,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_06_09,33.55823541537827,1.591893529E12,1347590624,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_06_09,1591747200000,1591660800000,1638919294436136,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_06_10,12.078458903581183,1.592251217E12,1336109794,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_06_10,1591833600000,1591747200000,1638924215082121,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_06_11,0.0,1.592250706E12,1348014296,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_06_11,1591920000000,1591833600000,1638918620598896,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_06_12,,1.592246114E12,1339350120,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_06_12,1592006400000,1591920000000,1638917455602947,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_06_13,,1.592329381E12,1346688940,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_06_13,1592092800000,1592006400000,1638925958710565,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_06_14,26.03592158136136,1.592328839E12,1333168792,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_06_14,1592179200000,1592092800000,1638915656201172,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_06_15,,1.592417704E12,1343551340,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_06_15,1592265600000,1592179200000,1638928468441447,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_06_16,36.14645669291338,1.592501256E12,1343746590,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_06_16,1592352000000,1592265600000,1638928838292614,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_06_17,69.99376636684504,1.592577941E12,1341395187,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_06_17,1592438400000,1592352000000,1638918649646375,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_06_18,10.1352327903451,1.592666951E12,1341097404,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_06_18,1592524800000,1592438400000,1638926438826241,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_06_19,18.704311795759182,1.592760799E12,1321848883,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_06_19,1592611200000,1592524800000,1638916801770072,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_06_20,,1.592851045E12,1334939238,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_06_20,1592697600000,1592611200000,1638915634471201,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_06_21,15.406959986436082,1.592926711E12,1321015707,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_06_21,1592784000000,1592697600000,1638918630767981,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_06_22,11.711035076748827,1.593018974E12,1330072063,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_06_22,1592870400000,1592784000000,1638921059936982,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_06_23,10.644153830183447,1.593103427E12,1330485723,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_06_23,1592956800000,1592870400000,1638915155358824,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_06_24,36.24073588762515,1.59319261E12,1338741254,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_06_24,1593043200000,1592956800000,1638916058077467,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_06_25,9.417841123345935,1.59326647E12,1344595212,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_06_25,1593129600000,1593043200000,1638915615785016,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_06_26,3.62211285640279,1.593354955E12,1333183130,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_06_26,1593216000000,1593129600000,1638921410052738,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_06_27,7.265401095622933,1.593441353E12,1341136145,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_06_27,1593302400000,1593216000000,1638917428430859,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_06_28,,1.593632388E12,1319146029,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_06_28,1593388800000,1593302400000,1638916286539225,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_06_29,8.068866993367847,1.593715763E12,1333510236,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_06_29,1593475200000,1593388800000,1638917486971139,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_06_30,82.61746987951807,1.593715208E12,1328462323,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_06_30,1593561600000,1593475200000,1638926305127319,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_07_01,82.03537735849058,1.593797665E12,1343820119,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_07_01,1593648000000,1593561600000,1638917398254052,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_07_02,79.07720207253888,1.593877105E12,1335039252,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_07_02,1593734400000,1593648000000,1638922350579097,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_07_03,0.24696416598375917,1.593961258E12,1329165420,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_07_03,1593820800000,1593734400000,1638915153954632,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_07_04,31.522957092101674,1.594060984E12,1330885250,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_07_04,1593907200000,1593820800000,1638921600870454,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_07_05,8.948062443444075,1.594226966E12,1312692927,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2020_07_05,1593993600000,1593907200000,1638915335496412,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
