system:index,LST_Day_1km,google:max_source_file_timestamp,system:asset_size,system:band_names,system:bands,system:id,system:time_end,system:time_start,system:version,.geo
2013_03_28,,1.50881470282E12,811463215,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_03_28,1364515200000,1364428800000,1638761654613809,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_03_29,13801.918795547372,1.508817777284E12,825452959,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_03_29,1364601600000,1364515200000,1638761655126004,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_03_30,14227.318957970328,1.508818753136E12,810685137,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_03_30,1364688000000,1364601600000,1638761655681370,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_03_31,14375.156138808656,1.508842371634E12,792911924,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_03_31,1364774400000,1364688000000,1638761656246930,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_04_01,14228.913519064205,1.508822579803E12,811025113,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_04_01,1364860800000,1364774400000,1638761656863877,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_04_02,13472.782079646016,1.508815368541E12,810185768,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_04_02,1364947200000,1364860800000,1638761657478413,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_04_03,14134.55633127994,1.508847217288E12,809583735,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_04_03,1365033600000,1364947200000,1638761658042649,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_04_04,,1.508842834299E12,773484657,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_04_04,1365120000000,1365033600000,1638761658690691,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_04_05,,1.50882104488E12,779064897,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_04_05,1365206400000,1365120000000,1638761659298845,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_04_06,,1.508823482317E12,800509411,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_04_06,1365292800000,1365206400000,1638761660468428,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_04_07,,1.508834972597E12,790919884,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_04_07,1365379200000,1365292800000,1638761661134841,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_04_08,13287.672849250197,1.508831771346E12,784478322,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_04_08,1365465600000,1365379200000,1638761661748323,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_04_09,13415.0,1.508814719367E12,780463694,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_04_09,1365552000000,1365465600000,1638761662291566,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_04_10,,1.508813742444E12,778207351,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_04_10,1365638400000,1365552000000,1638761662932647,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_04_11,13206.585321100918,1.508836539333E12,792936572,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_04_11,1365724800000,1365638400000,1638761663555433,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_04_12,,1.508833922662E12,795282727,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_04_12,1365811200000,1365724800000,1638761664084472,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_04_13,,1.508821396759E12,796236267,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_04_13,1365897600000,1365811200000,1638761664680888,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_04_14,13235.29462446151,1.50884557453E12,822550949,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_04_14,1365984000000,1365897600000,1638761665273337,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_04_15,13531.132022471907,1.508841604795E12,810205751,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_04_15,1366070400000,1365984000000,1638761666168839,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_04_16,13774.0,1.509160565479E12,792554773,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_04_16,1366156800000,1366070400000,1638761666767284,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_04_17,13730.783735332463,1.508822041672E12,792855091,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_04_17,1366243200000,1366156800000,1638761667366361,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_04_18,,1.508824036785E12,790621280,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_04_18,1366329600000,1366243200000,1638761667963956,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_04_19,,1.508833403803E12,774476810,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_04_19,1366416000000,1366329600000,1638761668582744,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_04_20,13474.572483992777,1.508834298695E12,787653155,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_04_20,1366502400000,1366416000000,1638761669225388,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_04_21,13377.433416636914,1.50882732943E12,797004423,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_04_21,1366588800000,1366502400000,1638761669727910,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_04_22,13950.6247212353,1.508816517446E12,795679024,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_04_22,1366675200000,1366588800000,1638761670366612,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_04_23,13841.220270849124,1.508830876994E12,791445162,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_04_23,1366761600000,1366675200000,1638761670956288,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_04_24,14252.002938270982,1.508827430355E12,788859225,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_04_24,1366848000000,1366761600000,1638761671495523,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_04_25,14269.472654583777,1.508811963119E12,776027808,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_04_25,1366934400000,1366848000000,1638761672116244,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_04_26,14355.754287036238,1.508811584247E12,795311895,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_04_26,1367020800000,1366934400000,1638761672688929,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_04_27,,1.50881647547E12,774713680,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_04_27,1367107200000,1367020800000,1638761673244422,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_04_28,13422.457053150933,1.508827341067E12,784185610,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_04_28,1367193600000,1367107200000,1638761673795006,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_04_29,13378.011363636364,1.5088270553E12,776739683,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_04_29,1367280000000,1367193600000,1638761674367453,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_04_30,12838.0,1.508811951194E12,817858873,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_04_30,1367366400000,1367280000000,1638761674952805,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_05_01,14138.434539372656,1.508839980173E12,818288865,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_05_01,1367452800000,1367366400000,1638761675630953,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_05_02,14405.93924450901,1.50884009965E12,807569716,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_05_02,1367539200000,1367452800000,1638761676109502,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_05_03,14346.254821204462,1.508839414498E12,831631807,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_05_03,1367625600000,1367539200000,1638761676677960,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_05_04,14451.711731274918,1.508818778087E12,828520109,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_05_04,1367712000000,1367625600000,1638761677344313,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_05_05,14551.428490893717,1.508819044383E12,819331131,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_05_05,1367798400000,1367712000000,1638761677911799,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_05_06,14644.995317545283,1.508840360734E12,806792421,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_05_06,1367884800000,1367798400000,1638761678492051,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_05_07,14476.257640414444,1.508846792676E12,805351129,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_05_07,1367971200000,1367884800000,1638761679146205,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_05_08,14388.8002546365,1.508846913384E12,803640102,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_05_08,1368057600000,1367971200000,1638761679715639,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_05_09,14522.808962993508,1.508812039068E12,792365523,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_05_09,1368144000000,1368057600000,1638761680294947,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_05_10,14601.21576937896,1.508835951661E12,794396860,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_05_10,1368230400000,1368144000000,1638761680875204,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_05_11,14441.684251186407,1.508846265417E12,790259158,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_05_11,1368316800000,1368230400000,1638761681493127,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_05_12,,1.508845919785E12,780269422,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_05_12,1368403200000,1368316800000,1638761682170579,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_05_13,,1.508833974204E12,774837331,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_05_13,1368489600000,1368403200000,1638761682731412,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_05_14,,1.50883364636E12,782724354,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_05_14,1368576000000,1368489600000,1638761683294067,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_05_15,,1.508834558922E12,784386593,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_05_15,1368662400000,1368576000000,1638761683946370,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_05_16,14203.152131940307,1.508816610892E12,787612198,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_05_16,1368748800000,1368662400000,1638761684530685,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_05_17,,1.50881626175E12,774823872,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_05_17,1368835200000,1368748800000,1638761685131785,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_05_18,,1.508835488557E12,752653287,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_05_18,1368921600000,1368835200000,1638761685722373,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_05_19,13649.726337448561,1.508830211891E12,773136950,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_05_19,1369008000000,1368921600000,1638761686373160,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_05_20,14157.09561036977,1.508820318791E12,771758904,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_05_20,1369094400000,1369008000000,1638761686931413,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_05_21,,1.508818109327E12,776503264,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_05_21,1369180800000,1369094400000,1638761687518806,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_05_22,,1.508847532076E12,787847050,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_05_22,1369267200000,1369180800000,1638761688172305,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_05_23,,1.50882204488E12,797164718,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_05_23,1369353600000,1369267200000,1638761688746038,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_05_24,14007.735143575954,1.508824439982E12,773864262,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_05_24,1369440000000,1369353600000,1638761689332037,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_05_25,,1.508834499766E12,775844161,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_05_25,1369526400000,1369440000000,1638761690032299,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_05_26,13832.274019720247,1.508829194225E12,794327016,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_05_26,1369612800000,1369526400000,1638761690651760,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_05_27,,1.508832164835E12,772577175,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_05_27,1369699200000,1369612800000,1638761691322392,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_05_28,13524.03708791209,1.508826090245E12,773296616,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_05_28,1369785600000,1369699200000,1638761691900652,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_05_29,,1.508831802546E12,765283464,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_05_29,1369872000000,1369785600000,1638761692439059,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_05_30,,1.508829965057E12,756969847,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_05_30,1369958400000,1369872000000,1638761694302480,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_05_31,13693.835828709034,1.508845628797E12,740471542,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_05_31,1370044800000,1369958400000,1638761694898016,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_06_01,14320.445428888688,1.50881989277E12,780404084,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_06_01,1370131200000,1370044800000,1638761696538660,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_06_02,14074.247055078,1.508819945037E12,812468687,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_06_02,1370217600000,1370131200000,1638761697151611,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_06_03,14336.21636064984,1.509159570393E12,802123578,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_06_03,1370304000000,1370217600000,1638761697718197,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_06_04,14629.658208384722,1.508822222836E12,814920308,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_06_04,1370390400000,1370304000000,1638761698380331,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_06_05,14423.773186295768,1.50881986806E12,797976949,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_06_05,1370476800000,1370390400000,1638761699033593,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_06_06,14603.063528004051,1.508826603701E12,806829542,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_06_06,1370563200000,1370476800000,1638761700374693,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_06_07,13761.259306803593,1.508841085065E12,793195327,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_06_07,1370649600000,1370563200000,1638761700954446,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_06_08,14476.225313073137,1.508838821068E12,798654293,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_06_08,1370736000000,1370649600000,1638761701529324,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_06_09,14298.313759633676,1.508845993956E12,804718584,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_06_09,1370822400000,1370736000000,1638761702074357,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_06_10,14201.116039148379,1.50884015307E12,802255639,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_06_10,1370908800000,1370822400000,1638761702657033,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_06_11,13769.892094768942,1.508842749698E12,802281000,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_06_11,1370995200000,1370908800000,1638761703232510,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_06_12,13980.284241730107,1.508845336518E12,792035985,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_06_12,1371081600000,1370995200000,1638761703815954,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_06_13,,1.508834753497E12,822181765,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_06_13,1371168000000,1371081600000,1638761704393341,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_06_14,13716.137359198998,1.508839966753E12,787316734,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_06_14,1371254400000,1371168000000,1638761704989136,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_06_15,14600.876669453142,1.508827980122E12,782190881,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_06_15,1371340800000,1371254400000,1638761705579461,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_06_16,14399.527219363139,1.508814853811E12,788502450,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_06_16,1371427200000,1371340800000,1638761706177705,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_06_17,,1.508819792918E12,792936924,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_06_17,1371513600000,1371427200000,1638761706873379,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_06_18,14222.299353746728,1.508834835313E12,782514325,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_06_18,1371600000000,1371513600000,1638761707482849,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2013_06_19,,1.508809365937E12,788109670,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2013_06_19,1371686400000,1371600000000,1638761708072794,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
